timestamp,baro_pressure,baro_temperature,baro_altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_w,quat_x,quat_y,quat_z,fusion_altitude,fusion_velocity
36240698,101286.320312,20.660000,3.220704,0.2500,0.2000,9.5700,-0.1875,0.0000,0.0000,0.0000,0.0000,0.0000,16029.0000,147.0000,-163.0000,3385.0000,-0.1863,-0.4478
36271159,101283.476562,20.660000,3.457582,0.2400,0.2100,9.5700,0.0625,-0.0625,0.0625,0.0000,0.0000,0.0000,16029.0000,147.0000,-163.0000,3385.0000,-0.1447,0.3110
36310770,101288.476562,20.670000,3.041270,0.2500,0.1900,9.5900,0.1250,0.0000,-0.0625,0.0000,0.0000,0.0000,16029.0000,147.0000,-163.0000,3385.0000,-0.1772,-0.2710
36341238,101296.312500,20.670000,2.388623,0.2400,0.2100,9.5600,0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16029.0000,147.0000,-163.0000,3385.0000,-0.2751,-1.6575
36371412,101291.312500,20.660000,2.804909,0.2600,0.1900,9.5700,-0.0625,0.1250,-0.1250,0.0000,0.0000,0.0000,16029.0000,147.0000,-163.0000,3385.0000,-0.2661,-1.0260
36403132,101282.406250,20.660000,3.547048,0.2500,0.2200,9.5900,0.0625,0.0000,0.0625,0.0000,0.0000,0.0000,16029.0000,147.0000,-163.0000,3385.0000,-0.2482,-0.4483
36431186,101282.406250,20.660000,3.547048,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,nan,0.0000,0.0000,-0.1414,1.2881
36461614,101286.320312,20.660000,3.220704,4.0100,2.2600,9.5000,0.1875,-0.2500,2.2500,0.0000,0.0000,0.0000,16028.0000,147.0000,-163.0000,3388.0000,-0.1324,1.0359
36491818,101286.320312,20.660000,3.220704,0.4400,1.0600,9.5600,-0.8125,0.1250,49.4375,0.0000,0.0000,0.0000,15997.0000,145.0000,-165.0000,3533.0000,-0.1470,0.5055
36523552,101286.320312,20.660000,3.220704,0.3300,-0.0100,9.5200,0.4375,0.1875,56.8125,0.0000,0.0000,0.0000,15944.0000,142.0000,-167.0000,3767.0000,-0.1291,0.6230
36553492,101290.242188,20.660000,2.894370,-0.3300,-0.8200,9.4500,0.0000,0.1250,37.8125,0.0000,0.0000,0.0000,15899.0000,140.0000,-168.0000,3952.0000,-0.1617,-0.0534
36583413,101278.492188,20.660000,3.872895,0.2500,0.1800,9.5900,0.0625,0.0625,2.1250,0.0000,0.0000,0.0000,15885.0000,140.0000,-169.0000,4009.0000,-0.1202,0.5856
36616801,101291.312500,20.660000,2.804909,0.2400,0.0500,9.5600,-0.1875,-0.0625,-0.3125,0.0000,0.0000,0.0000,15885.0000,140.0000,-169.0000,4009.0000,-0.1438,0.0554
36651456,101280.648438,20.670000,3.693449,0.2200,0.1100,9.5800,-0.1875,-0.1250,-21.8750,0.0000,0.0000,0.0000,15905.0000,141.0000,-168.0000,3926.0000,-0.0134,1.9960
36682258,101283.476562,20.660000,3.457582,0.2800,0.8300,9.6300,0.1875,0.0000,-9.9375,0.0000,0.0000,0.0000,15918.0000,141.0000,-168.0000,3873.0000,0.0519,2.3762
36721986,101294.148438,20.660000,2.569062,0.2600,0.2000,9.5700,-0.1250,-0.1875,-0.3125,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0459,0.1964
36752692,101282.406250,20.660000,3.547048,0.2300,0.2100,9.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0459,0.1375
36780810,101282.406250,20.660000,3.547048,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,nan,0.0000,0.0000,-0.0133,0.5857
36810683,101282.406250,20.660000,3.547048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,nan,0.0000,0.0000,0.0194,0.8995
36838832,101282.406250,20.660000,3.547048,0.0000,0.0000,1.0880e+25,0.0000,2.1719,0.0000,0.0000,0.0000,0.0000,0.0000,nan,0.0000,0.0000,0.0520,1.1192
36866814,0.000000,0.000000,44330.000000,0.0000,0.0000,0.0000,0.0000,2.1719,0.0000,0.0000,0.0000,0.0000,0.0000,nan,0.0000,0.0000,4432.7627,66491.4375
36896790,101286.320312,20.660000,3.220704,0.2600,0.2000,9.6000,0.0000,2.1719,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,4432.6978,46543.0312
36932378,101282.406250,20.660000,3.547048,0.2200,0.2000,9.5700,-0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,4432.7720,32581.2344
36963201,101287.398438,20.660000,3.131241,0.2500,0.2000,9.6000,0.0625,0.1250,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,4432.7158,22806.0215
36993406,101292.390625,20.670000,2.715450,0.2600,0.2100,9.5700,0.0000,0.2500,-0.1875,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,4432.6416,15963.1016
37034739,101279.570312,20.660000,3.782917,0.2500,0.2100,9.5500,0.0000,0.0000,-0.0625,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,4432.7627,11175.9873
37173970,101285.250000,20.650000,3.310168,0.2700,0.2000,9.5800,0.0000,-0.3125,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,4432.7388,7822.8320
37313813,101291.312500,20.660000,2.804909,0.2300,0.2100,9.5800,0.1250,0.0625,-0.0625,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,4432.6646,5474.8691
37565261,101290.242188,20.660000,2.894370,0.2600,0.2000,9.5400,-0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,4432.5991,3831.4270
37664646,101288.078125,20.650000,3.074310,0.2800,0.1900,9.5700,-0.1250,0.0000,-0.1250,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,4432.5522,2681.2959
37695456,101289.156250,20.650000,2.984848,0.2600,0.1900,9.5900,0.0000,-0.2500,0.1250,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.1494,-64613.6172
37727185,101277.421875,20.650000,3.961856,0.2400,0.2000,9.5600,0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0753,-45228.4219
37757101,101285.250000,20.650000,3.310168,0.2400,0.2200,9.5600,-0.0625,-0.1250,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0990,-31660.2500
37787017,101278.492188,20.660000,3.872895,0.2500,0.2100,9.5900,-0.1250,0.0000,-0.0625,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0248,-22161.0625
37818779,101281.328125,20.650000,3.636515,0.2600,0.2000,9.5700,-0.0625,-0.0625,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,0.0673,-15511.3623
37848710,101286.320312,20.660000,3.220704,0.2300,0.2100,9.5700,-0.0625,-0.1250,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,0.0110,-10858.7969
37878700,101286.320312,20.660000,3.220704,0.2500,0.2000,9.5700,0.0000,-0.0625,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,0.0021,-7601.2920
37915143,101298.070312,20.660000,2.242241,0.2400,0.2000,9.5800,0.0000,-0.0625,-0.1250,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0542,-5321.7485
37946147,101286.320312,20.660000,3.220704,0.2300,0.2100,9.6000,-0.0625,0.0000,0.0625,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0215,-3724.7344
37976413,101287.398438,20.660000,3.131241,0.2500,0.1900,9.5700,-0.0625,0.1250,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0158,-2607.2288
38016174,101290.242188,20.660000,2.894370,0.2400,0.2100,9.5900,0.0000,-0.1250,0.1250,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0249,-1825.1958
38046616,101275.648438,20.660000,4.109787,0.2500,0.2000,9.5700,0.1875,0.0625,-0.1250,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0101,-1277.4152
38076835,101294.148438,20.660000,2.569062,0.2700,0.2000,9.5800,0.0625,0.0625,-0.0625,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0842,-895.3022
38108543,101275.648438,20.660000,4.109787,0.2600,0.2100,9.5600,0.0000,0.2500,-0.0625,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.0605,-626.3563
38138076,101288.476562,20.670000,3.041270,0.2300,0.2000,9.5800,0.0000,2.1719,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.1200,-439.3423
38168015,101286.320312,20.660000,3.220704,0.2600,0.1900,9.5500,0.0000,0.0000,-0.0625,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.1200,-307.5396
38199735,101291.312500,20.660000,2.804909,0.2500,0.1000,9.5800,-0.1250,0.0625,0.0000,0.0000,0.0000,0.0000,15921.0000,141.0000,-167.0000,3860.0000,-0.1616,-215.9014
38229686,101286.320312,20.660000,3.220704,0.2500,0.0700,9.5600,-0.1250,-0.0625,-8.1875,0.0000,0.0000,0.0000,15925.0000,142.0000,-167.0000,3846.0000,-0.0638,-149.6633
38259662,101282.406250,20.660000,3.547048,0.2400,0.3500,9.5600,-0.2500,-0.3125,-13.8750,0.0000,0.0000,0.0000,15938.0000,142.0000,-167.0000,3789.0000,-0.0311,-104.2748
38291386,101286.320312,20.660000,3.220704,0.2600,0.2000,9.5900,-0.1875,-0.0625,-10.6875,0.0000,0.0000,0.0000,15949.0000,143.0000,-166.0000,3743.0000,-0.0222,-72.8582
38321317,101283.476562,20.660000,3.457582,0.2400,0.4600,9.5900,-0.1250,-0.1875,-9.4375,0.0000,0.0000,0.0000,15959.0000,145.0000,-166.0000,3702.0000,0.0341,-50.1559
38354518,101286.320312,20.660000,3.220704,0.2400,-0.0800,9.5800,-0.1875,0.1875,-6.0625,0.0000,0.0000,0.0000,15965.0000,146.0000,-166.0000,3675.0000,-0.0548,-36.4428
38391537,101298.070312,20.660000,2.242241,0.2400,0.1200,9.5400,-0.0625,0.1875,-16.2500,0.0000,0.0000,0.0000,15979.0000,147.0000,-165.0000,3612.0000,-0.0875,-26.0002
38421465,101278.492188,20.660000,3.872895,0.2300,0.2000,9.6000,-0.1875,-0.1250,-19.2500,0.0000,0.0000,0.0000,15996.0000,147.0000,-164.0000,3539.0000,-0.1112,-18.5555
38453549,101295.226562,20.660000,2.479096,0.2400,0.4600,9.6100,-0.1250,-0.1250,-19.8750,0.0000,0.0000,0.0000,16014.0000,149.0000,-164.0000,3455.0000,-0.1674,-13.8321
38487356,101288.476562,20.670000,3.041270,0.2300,0.3300,9.5400,-0.0625,-0.2500,-12.2500,0.0000,0.0000,0.0000,16030.0000,150.0000,-163.0000,3380.0000,-0.1853,-9.9516
38519041,101274.578125,20.660000,4.198751,0.2800,0.1400,9.5600,0.0625,0.0000,-18.4375,0.0000,0.0000,0.0000,16043.0000,151.0000,-162.0000,3316.0000,-0.0459,-4.8754
38548937,101286.320312,20.660000,3.220704,0.2500,0.6700,9.6000,0.0625,-0.2500,-14.4375,0.0000,0.0000,0.0000,16058.0000,151.0000,-162.0000,3247.0000,-0.0459,-3.4128
38578852,101294.148438,20.660000,2.569062,0.2600,0.1700,9.6000,-0.0625,-0.0625,-5.4375,0.0000,0.0000,0.0000,16064.0000,152.0000,-161.0000,3216.0000,-0.1437,-3.8559
38610564,101282.406250,20.660000,3.547048,0.3400,-0.2900,9.5700,-0.1250,0.0625,-18.0625,0.0000,0.0000,0.0000,16074.0000,152.0000,-161.0000,3166.0000,-0.1111,-2.2096
38640478,101286.320312,20.660000,3.220704,0.3200,0.1800,9.5700,-0.2500,0.0000,-28.8750,0.0000,0.0000,0.0000,16095.0000,153.0000,-160.0000,3057.0000,-0.1348,-1.9020
38670389,101288.476562,20.670000,3.041270,0.3300,0.2400,9.6000,-0.5000,-0.5000,-29.7500,0.0000,0.0000,0.0000,16117.0000,154.0000,-159.0000,2936.0000,-0.1527,-1.6006
38704101,101285.250000,20.650000,3.310168,0.5700,0.5000,9.5100,-0.1875,-0.1875,-28.0000,0.0000,0.0000,0.0000,16138.0000,158.0000,-160.0000,2817.0000,-0.0459,0.4815
38738181,101286.320312,20.660000,3.220704,0.8500,0.2500,9.6400,-0.3750,-0.3125,-28.5625,0.0000,0.0000,0.0000,16165.0000,160.0000,-158.0000,2663.0000,-0.1112,-0.6412
38768841,101286.320312,20.660000,3.220704,0.8200,0.0600,9.6700,-0.1875,-0.4375,-43.0625,0.0000,0.0000,0.0000,16188.0000,164.0000,-166.0000,2514.0000,-0.0370,0.6635
38808577,101287.398438,20.660000,3.131241,-0.3900,-0.2200,9.3700,-0.3750,0.0000,-64.1875,0.0000,0.0000,0.0000,16236.0000,164.0000,-167.0000,2183.0000,-0.0280,0.5994
38839049,101290.242188,20.660000,2.894370,-0.3300,0.0500,9.4800,-0.2500,-0.1875,-56.3125,0.0000,0.0000,0.0000,16268.0000,167.0000,-164.0000,1930.0000,-0.1584,-1.5370
38869293,101286.320312,20.660000,3.220704,0.2400,0.1600,9.4900,-0.9375,-0.2500,-46.4375,0.0000,0.0000,0.0000,16291.0000,167.0000,-162.0000,1728.0000,-0.1584,-1.0759
38900987,101286.320312,20.660000,3.220704,-0.1500,0.3800,9.5800,-0.3750,-0.1250,-36.0625,0.0000,0.0000,0.0000,16308.0000,168.0000,-161.0000,1563.0000,-0.0933,0.2243
38930892,101290.242188,20.660000,2.894370,0.1300,0.8900,9.6100,-0.1250,0.1250,-18.5000,0.0000,0.0000,0.0000,16317.0000,169.0000,-160.0000,1458.0000,-0.1585,-0.8220
38960802,101290.242188,20.660000,2.894370,0.2100,0.3800,9.5600,-0.1250,-0.0625,-4.5625,0.0000,0.0000,0.0000,16320.0000,170.0000,-159.0000,1426.0000,-0.1912,-1.0649
39002750,101286.320312,20.660000,3.220704,0.2400,0.1900,9.5600,-0.0625,0.1250,-0.0625,0.0000,0.0000,0.0000,16320.0000,170.0000,-159.0000,1423.0000,-0.1732,-0.4763
39050922,101286.320312,20.660000,3.220704,0.2700,0.2000,9.5600,-0.0625,0.0625,0.0000,0.0000,0.0000,0.0000,16320.0000,170.0000,-160.0000,1423.0000,-0.1822,-0.4676
39081426,101284.171875,20.650000,3.399633,0.2500,0.1900,9.5700,0.0000,-0.0625,0.0625,0.0000,0.0000,0.0000,16320.0000,170.0000,-160.0000,1423.0000,-0.1643,-0.0589
39113155,101273.500000,20.650000,4.288732,0.2200,0.1900,9.5800,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,16320.0000,170.0000,-160.0000,1423.0000,-0.0575,1.5608
39143079,101285.250000,20.650000,3.310168,0.2400,0.1900,9.5700,0.0625,0.0000,0.1250,0.0000,0.0000,0.0000,16320.0000,170.0000,-161.0000,1423.0000,-0.0396,1.3610
39172981,101278.492188,20.660000,3.872895,0.2500,0.1900,9.5800,0.0625,0.1250,0.0625,0.0000,0.0000,0.0000,16320.0000,170.0000,-161.0000,1423.0000,0.0583,2.4205
39210302,101286.320312,20.660000,3.220704,0.2200,0.2100,9.5700,0.1250,0.3125,-0.1250,0.0000,0.0000,0.0000,16320.0000,170.0000,-161.0000,1423.0000,0.0583,1.6943
39240451,101290.242188,20.660000,2.894370,0.2400,0.1800,9.5700,0.0000,0.1250,0.0000,0.0000,0.0000,0.0000,16320.0000,171.0000,-161.0000,1423.0000,0.0256,0.6965
39270562,101281.328125,20.650000,3.636515,0.2500,0.1900,9.5700,0.0000,-0.1250,0.1875,0.0000,0.0000,0.0000,16320.0000,171.0000,-161.0000,1423.0000,0.0998,1.6008
39300655,101286.320312,20.660000,3.220704,0.2200,0.2500,9.5800,0.2500,0.5000,1.8125,0.0000,0.0000,0.0000,16320.0000,171.0000,-162.0000,1427.0000,0.1325,1.6101
39332378,101282.406250,20.660000,3.547048,0.2200,0.1500,9.6300,0.2500,0.1875,4.3125,0.0000,0.0000,0.0000,16319.0000,171.0000,-160.0000,1443.0000,0.1651,1.6166
39362293,101285.250000,20.650000,3.310168,0.2500,0.1800,9.5800,-0.1875,-0.1875,1.9375,0.0000,0.0000,0.0000,16318.0000,171.0000,-160.0000,1454.0000,0.1741,1.2658
39392188,101288.476562,20.670000,3.041270,0.2300,0.1600,9.5800,0.0000,0.0000,0.4375,0.0000,0.0000,0.0000,16317.0000,170.0000,-161.0000,1458.0000,0.1382,0.3485
39454007,101285.250000,20.650000,3.310168,0.2500,0.1900,9.5500,0.0000,0.0625,0.0625,0.0000,0.0000,0.0000,16317.0000,171.0000,-161.0000,1458.0000,0.0404,-1.2239
39483838,101278.492188,20.660000,3.872895,0.2500,0.2100,9.6000,-0.1875,0.0000,0.0000,0.0000,0.0000,0.0000,16317.0000,171.0000,-161.0000,1458.0000,0.0966,-0.0126
39513767,101285.250000,20.650000,3.310168,0.2500,0.1800,9.5800,-0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,16317.0000,171.0000,-161.0000,1458.0000,0.0404,-0.8529
39547566,101286.320312,20.660000,3.220704,0.2300,0.1600,9.6300,0.0000,0.2500,-0.5000,0.0000,0.0000,0.0000,16317.0000,171.0000,-161.0000,1458.0000,0.0404,-0.5971
39580883,101286.320312,20.660000,3.220704,0.2600,0.0900,9.5400,-0.1250,-0.2500,-4.3750,0.0000,0.0000,0.0000,16319.0000,170.0000,-162.0000,1438.0000,0.0730,0.0716
39611530,101290.242188,20.660000,2.894370,0.2200,0.2000,9.6100,-0.2500,-0.1875,-10.6250,0.0000,0.0000,0.0000,16323.0000,170.0000,-162.0000,1398.0000,-0.0012,-1.0631
39651264,101284.171875,20.650000,3.399633,0.2100,0.3500,9.6200,-0.0625,-0.0625,-7.0625,0.0000,0.0000,0.0000,16326.0000,171.0000,-162.0000,1354.0000,0.0167,-0.4758
39681687,101278.492188,20.660000,3.872895,0.2500,0.1900,9.6000,-0.1250,0.1250,0.0625,0.0000,0.0000,0.0000,16327.0000,173.0000,-162.0000,1350.0000,0.0493,0.1557
39711920,101290.242188,20.660000,2.894370,0.2500,0.3700,9.6100,-0.1250,0.0625,0.1875,0.0000,0.0000,0.0000,16327.0000,173.0000,-162.0000,1350.0000,0.0077,-0.5147
39743612,101286.320312,20.660000,3.220704,0.3400,0.7600,9.5400,0.2500,0.4375,20.5000,0.0000,0.0000,0.0000,16323.0000,175.0000,-165.0000,1390.0000,0.0256,-0.0911
39773518,101286.320312,20.660000,3.220704,-0.2900,0.9400,9.6100,0.1250,0.4375,67.2500,0.0000,0.0000,0.0000,16303.0000,174.0000,-166.0000,1605.0000,0.0167,-0.1980
39803431,101285.250000,20.650000,3.310168,0.2100,1.0100,9.5700,0.3125,0.4375,84.6250,0.0000,0.0000,0.0000,16267.0000,170.0000,-169.0000,1942.0000,-0.0396,-0.9827
39833361,101286.320312,20.660000,3.220704,0.4100,0.5900,9.4200,0.8750,0.1875,106.7500,0.0000,0.0000,0.0000,16214.0000,167.0000,-172.0000,2343.0000,-0.0485,-0.8221
39865090,101286.320312,20.660000,3.220704,0.1900,-0.3800,9.6000,1.8125,0.0625,96.4375,0.0000,0.0000,0.0000,16148.0000,168.0000,-174.0000,2758.0000,-0.0485,-0.5755
39895031,101286.320312,20.660000,3.220704,0.2100,-0.1600,9.5900,0.6250,0.5625,81.8125,0.0000,0.0000,0.0000,16083.0000,163.0000,-176.0000,3117.0000,-0.0485,-0.4028
39924935,101285.250000,20.650000,3.310168,0.2000,0.0200,9.6100,0.5000,0.5625,68.7500,0.0000,0.0000,0.0000,16023.0000,161.0000,-177.0000,3413.0000,-0.0070,0.3417
39961306,101290.242188,20.660000,2.894370,0.2800,-0.5900,9.5600,0.1250,0.4375,62.0625,0.0000,0.0000,0.0000,15965.0000,152.0000,-182.0000,3749.0000,-0.0575,-0.5187
39992635,101278.492188,20.660000,3.872895,0.3200,-0.3600,9.5600,-0.3750,0.5000,31.0625,0.0000,0.0000,0.0000,15910.0000,151.0000,-183.0000,3907.0000,-0.0575,-0.3631
40022911,101286.320312,20.660000,3.220704,0.3200,-0.3600,9.5900,0.1250,0.3125,12.1875,0.0000,0.0000,0.0000,15892.0000,138.0000,-188.0000,3979.0000,-0.0249,0.2353
40062630,101290.242188,20.660000,2.894370,0.2700,-0.0400,9.5700,-0.0625,0.1875,-1.4375,0.0000,0.0000,0.0000,15891.0000,132.0000,-191.0000,3981.0000,-0.0575,-0.3248
40093095,101282.406250,20.660000,3.547048,0.2900,0.0000,9.5700,0.1250,-0.1250,-13.7500,0.0000,0.0000,0.0000,15901.0000,132.0000,-191.0000,3941.0000,-0.0249,0.2622
40123227,101284.171875,20.650000,3.399633,0.2200,0.1600,9.6200,0.6250,0.3125,-19.8750,0.0000,0.0000,0.0000,15920.0000,133.0000,-190.0000,3866.0000,-0.0159,0.3177
40154943,101284.171875,20.650000,3.399633,0.2400,0.2000,9.6100,-0.2500,-0.3750,-21.6250,0.0000,0.0000,0.0000,15940.0000,134.0000,-189.0000,3782.0000,0.0020,0.4908
40184852,101289.156250,20.650000,2.984848,0.2200,0.3800,9.5000,-0.2500,0.1250,-19.8750,0.0000,0.0000,0.0000,15960.0000,136.0000,-192.0000,3696.0000,-0.0216,-0.0102
40214755,101290.242188,20.660000,2.894370,0.2300,0.2800,9.5800,0.0625,0.0000,-12.5000,0.0000,0.0000,0.0000,15974.0000,141.0000,-191.0000,3635.0000,-0.0542,-0.4967
40246458,101290.242188,20.660000,2.894370,0.2500,0.1400,9.5500,0.0000,-0.2500,-11.1875,0.0000,0.0000,0.0000,15984.0000,142.0000,-190.0000,3590.0000,-0.0958,-0.9714
40276382,101294.148438,20.660000,2.569062,0.2000,0.4500,9.6200,-0.1250,-0.3750,-11.3125,0.0000,0.0000,0.0000,15995.0000,145.0000,-189.0000,3542.0000,-0.1283,-1.1679
40306307,101289.156250,20.650000,2.984848,0.2500,0.1800,9.5500,-0.0625,-0.0625,-0.6875,0.0000,0.0000,0.0000,15999.0000,145.0000,-189.0000,3523.0000,-0.2171,-2.1496
40340544,101289.156250,20.650000,2.984848,0.2500,0.2000,9.5800,0.0000,-0.1875,-0.0625,0.0000,0.0000,0.0000,15999.0000,146.0000,-188.0000,3523.0000,-0.2407,-1.8585
40373354,101283.093750,20.639999,3.489607,0.2700,0.1900,9.5700,0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,15999.0000,147.0000,-188.0000,3523.0000,-0.1812,-0.4081
40404008,101286.320312,20.660000,3.220704,0.2600,0.2100,9.5800,-0.1250,0.1250,-0.1250,0.0000,0.0000,0.0000,15999.0000,148.0000,-188.0000,3523.0000,-0.2138,-0.7752
40443754,101289.156250,20.650000,2.984848,0.2800,-0.2100,9.5700,0.0000,-0.0625,-0.1250,0.0000,0.0000,0.0000,15999.0000,147.0000,-188.0000,3521.0000,-0.2553,-1.1648
40474284,101293.078125,20.650000,2.658013,0.3000,-0.1400,9.5100,0.1250,0.1875,-15.5625,0.0000,0.0000,0.0000,16008.0000,148.0000,-188.0000,3480.0000,-0.3295,-1.9278
40504416,101275.257812,20.639999,4.142323,0.2900,-0.1700,9.5100,0.6875,0.7500,-28.3750,0.0000,0.0000,0.0000,16030.0000,147.0000,-187.0000,3381.0000,-0.2137,0.3868
40534496,101288.078125,20.650000,3.074310,0.1700,0.2200,9.7300,1.4375,2.3125,-39.7500,0.0000,0.0000,0.0000,16060.0000,151.0000,-177.0000,3233.0000,-0.1957,0.5406
40566213,101290.242188,20.660000,2.894370,0.1700,0.3300,9.6000,0.0000,-0.1250,-39.7500,0.0000,0.0000,0.0000,16092.0000,153.0000,-174.0000,3070.0000,-0.1957,0.3784
40596126,101285.250000,20.650000,3.310168,0.1800,0.5600,9.6000,0.1875,-0.0625,-33.1875,0.0000,0.0000,0.0000,16119.0000,154.0000,-173.0000,2923.0000,-0.1216,1.3766
40626054,101281.328125,20.650000,3.636515,0.2000,0.5000,9.5800,-0.1875,-0.1250,-21.1875,0.0000,0.0000,0.0000,16138.0000,159.0000,-171.0000,2820.0000,-0.0565,1.9411
40657786,101281.328125,20.650000,3.636515,0.2000,0.4100,9.6000,-0.1875,-0.1250,-9.5625,0.0000,0.0000,0.0000,16147.0000,168.0000,-168.0000,2765.0000,0.0087,2.3363
40687751,101286.320312,20.660000,3.220704,0.2400,0.2200,9.5800,-0.1875,-0.1875,-1.3750,0.0000,0.0000,0.0000,16150.0000,172.0000,-167.0000,2750.0000,-0.0182,1.2320
40717743,101284.171875,20.650000,3.399633,0.2200,0.1900,9.6000,-0.2500,-0.0625,0.0000,0.0000,0.0000,0.0000,16150.0000,172.0000,-167.0000,2750.0000,-0.0003,1.1308
40763805,101281.328125,20.650000,3.636515,0.2500,0.2000,9.5700,-0.1250,-0.0625,0.0000,0.0000,0.0000,0.0000,16150.0000,172.0000,-167.0000,2750.0000,0.0649,1.7691
40904982,101284.171875,20.650000,3.399633,0.2400,0.1900,9.5500,0.0625,0.1250,-0.0625,0.0000,0.0000,0.0000,16150.0000,173.0000,-167.0000,2750.0000,0.1390,2.3508
41045334,101284.171875,20.650000,3.399633,0.2200,0.3400,9.6000,-0.1875,-0.2500,2.8125,0.0000,0.0000,0.0000,16147.0000,174.0000,-167.0000,2765.0000,0.0648,0.5315
41296837,101275.257812,20.639999,4.142323,0.1800,0.3500,9.7200,1.6875,1.6250,-13.5000,0.0000,0.0000,0.0000,16030.0000,176.0000,-166.0000,3381.0000,0.1716,1.9741
41396334,101284.171875,20.650000,3.399633,0.1400,0.8600,9.8600,-0.4375,-0.8125,19.5625,0.0000,0.0000,0.0000,16017.0000,185.0000,-167.0000,3441.0000,0.2221,2.1397
41427137,101284.171875,20.650000,3.399633,0.4000,0.3300,9.3800,1.1875,-0.3750,-3.4375,0.0000,0.0000,0.0000,16009.0000,186.0000,-174.0000,3477.0000,0.2310,1.6320
41458862,101283.093750,20.639999,3.489607,0.4500,0.3200,9.6000,-0.2500,-0.1875,3.8125,0.0000,0.0000,0.0000,16008.0000,186.0000,-174.0000,3479.0000,0.2163,0.9221
41488822,101290.921875,20.639999,2.837440,0.1700,0.2100,9.5600,0.0625,0.1875,1.0625,0.0000,0.0000,0.0000,16004.0000,186.0000,-174.0000,3497.0000,0.1364,-0.5532
41518769,101290.921875,20.639999,2.837440,0.2700,0.1900,9.5900,-0.0625,0.0000,-0.0625,0.0000,0.0000,0.0000,16004.0000,186.0000,-174.0000,3497.0000,0.0981,-0.9621
41550538,101283.093750,20.639999,3.489607,0.2200,0.2100,9.5700,0.1875,-0.0625,0.0625,0.0000,0.0000,0.0000,16004.0000,186.0000,-174.0000,3497.0000,0.1071,-0.5385
41580461,101289.156250,20.650000,2.984848,0.2800,0.2000,9.5800,0.1250,-0.2500,-0.0625,0.0000,0.0000,0.0000,16004.0000,186.0000,-174.0000,3497.0000,0.0419,-1.3545
41610390,101283.093750,20.639999,3.489607,0.2900,0.1900,9.5700,0.0000,0.0000,-0.1250,0.0000,0.0000,0.0000,16004.0000,186.0000,-174.0000,3497.0000,0.0509,-0.8132
